clinic_code,vaccination_season,vaccination_coverage,stat_area_id,SubDistrictCode,subdist
7705,2014,0.15863689776733256,9000422,62.0,Be'er Sheva
7705,2015,0.199764982373678,9000422,62.0,Be'er Sheva
7705,2016,0.19858989424206816,9000422,62.0,Be'er Sheva
7705,2017,0.1762632197414806,9000422,62.0,Be'er Sheva
7706,2008,0.059701492537313425,10591,62.0,Be'er Sheva
7706,2009,0.06716417910447761,10591,62.0,Be'er Sheva
7706,2010,0.08208955223880597,10591,62.0,Be'er Sheva
7706,2011,0.037313432835820885,10591,62.0,Be'er Sheva
7706,2012,0.00746268656716418,10591,62.0,Be'er Sheva
7706,2013,0.07462686567164177,10591,62.0,Be'er Sheva
7706,2014,0.037313432835820885,10591,62.0,Be'er Sheva
7706,2015,0.037313432835820885,10591,62.0,Be'er Sheva
7706,2016,0.02985074626865672,10591,62.0,Be'er Sheva
7706,2017,0.04477611940298507,10591,62.0,Be'er Sheva
7707,2008,0.1312127236580517,9000623,62.0,Be'er Sheva
7707,2009,0.15308151093439365,9000623,62.0,Be'er Sheva
7707,2010,0.18041749502982107,9000623,62.0,Be'er Sheva
7707,2011,0.16848906560636182,9000623,62.0,Be'er Sheva
7707,2012,0.13518886679920478,9000623,62.0,Be'er Sheva
7707,2013,0.1933399602385686,9000623,62.0,Be'er Sheva
7707,2014,0.19681908548707752,9000623,62.0,Be'er Sheva
7707,2015,0.2311133200795229,9000623,62.0,Be'er Sheva
7707,2016,0.22415506958250495,9000623,62.0,Be'er Sheva
7707,2017,0.22216699801192846,9000623,62.0,Be'er Sheva
7708,2008,0.10220214568040653,25601,62.0,Be'er Sheva
7708,2009,0.12704686617730096,25601,62.0,Be'er Sheva
7708,2010,0.17447769621682666,25601,62.0,Be'er Sheva
7708,2011,0.13382269904009034,25601,62.0,Be'er Sheva
7708,2012,0.14003387916431395,25601,62.0,Be'er Sheva
7708,2013,0.1795595708639187,25601,62.0,Be'er Sheva
7708,2014,0.1852060982495765,25601,62.0,Be'er Sheva
7708,2015,0.23715415019762845,25601,62.0,Be'er Sheva
7708,2016,0.2456239412761152,25601,62.0,Be'er Sheva
7708,2017,0.2715979672501412,25601,62.0,Be'er Sheva
7709,2008,0.058181818181818175,991,62.0,Be'er Sheva
7709,2009,0.12727272727272726,991,62.0,Be'er Sheva
7709,2010,0.12727272727272726,991,62.0,Be'er Sheva
7709,2011,0.12727272727272726,991,62.0,Be'er Sheva
7709,2012,0.12363636363636366,991,62.0,Be'er Sheva
7709,2013,0.15272727272727274,991,62.0,Be'er Sheva
7709,2014,0.15272727272727274,991,62.0,Be'er Sheva
7709,2015,0.18545454545454546,991,62.0,Be'er Sheva
7709,2016,0.2,991,62.0,Be'er Sheva
7709,2017,0.1781818181818182,991,62.0,Be'er Sheva
7710,2008,0.08,313,62.0,Be'er Sheva
7710,2009,0.1009090909090909,313,62.0,Be'er Sheva
7710,2010,0.13636363636363635,313,62.0,Be'er Sheva
7710,2011,0.11545454545454545,313,62.0,Be'er Sheva
7710,2012,0.10909090909090907,313,62.0,Be'er Sheva
7710,2013,0.15363636363636365,313,62.0,Be'er Sheva
7710,2014,0.1318181818181818,313,62.0,Be'er Sheva
7710,2015,0.17545454545454545,313,62.0,Be'er Sheva
7710,2016,0.14181818181818182,313,62.0,Be'er Sheva
7710,2017,0.1409090909090909,313,62.0,Be'er Sheva
7711,2008,0.08159392789373814,22004,62.0,Be'er Sheva
7711,2009,0.1413662239089184,22004,62.0,Be'er Sheva
7711,2010,0.14041745730550284,22004,62.0,Be'er Sheva
