UNIQ_ID,NAME,category,sub_category,X,Y,longtitude,latitude,stat_area_id,yeshuv,latlon
65106764,בית ספר - אלענן לתרבות,school,elementary school,175909.1257,588464.5729,34.74668483239477,31.387305180579425,11616.0,1161,"(31.387305180579425, 34.74668483239477)"
54447483,פנימיה - לבנות,school,boarding school,160992.7923,592944.3125,34.58960805900158,31.427049683474785,2462.0,246,"(31.427049683474785, 34.58960805900158)"
61078798,בית ספר - אל עמל,school,elementary school,192307.3193,575425.27,34.91943644935657,31.27020393128715,100410.0,10041,"(31.27020393128715, 34.91943644935657)"
61240953,בית ספר - אל מותנאבי,school,high school,209748.1525,571962.2422,35.10260416725101,31.23924611686192,10591.0,1059,"(31.23924611686192, 35.10260416725101)"
54446706,בית ספר - מקיף שגב שלום,school,high school,184487.7046,566946.4597,34.83762472428665,31.193525030726022,12861.0,1286,"(31.193525030726022, 34.83762472428665)"
65106793,כפר השיקומי,school,special school,161462.0031,580377.1254,34.59527447596473,31.313736162882837,100420.0,10042,"(31.313736162882837, 34.59527447596473)"
65106795,בית ספר - קודייראת,school,elementary school,211867.1385,578298.6619,35.124798958867146,31.296410893130016,100410.0,10041,"(31.296410893130016, 35.124798958867146)"
54451406,"בית ספר - מ""מ נווה שלום",school,elementary school,178401.1386,571790.4348,34.773568715125606,31.237014786158642,9000413.0,9000,"(31.237014786158642, 34.773568715125606)"
54447812,"בית ספר - ממ""ד חברון",school,elementary school,211388.0606,604279.0111,35.11955618533921,31.53072277382305,36111.0,3611,"(31.53072277382305, 35.11955618533921)"
61078797,בית ספר - מקיף אורט אל הוושלה,school,high school,198421.9907,554349.8735,34.984082826335865,31.08024681525331,13471.0,1347,"(31.08024681525331, 34.984082826335865)"
61240945,בית ספר יסודי - אלעזאזמה א,school,elementary school,183012.9382,563702.3973,34.82226954159796,31.16422154634517,100410.0,10041,"(31.16422154634517, 34.82226954159796)"
61078805,בית ספר - כוחלה,school,elementary school,205365.85600000003,576945.644,35.05653351080078,31.284147374956564,13431.0,1343,"(31.284147374956564, 35.05653351080078)"
61240988,בית ספר - יסודי אלביאדר,school,elementary school,194449.65,578937.4477,34.94184363450223,31.30192830159502,13031.0,1303,"(31.30192830159502, 34.94184363450223)"
54447756,בית ספר - מקיף חי,school,high school,180145.9451,573386.2931,34.791820323824375,31.25146782670408,9000521.0,9000,"(31.25146782670408, 34.791820323824375)"
65106803,בית ספר - אבן חלדון,school,elementary school,177033.3893,589686.4307,34.758452164959216,31.398366403331103,11611.0,1161,"(31.398366403331103, 34.758452164959216)"
65106808,בית ספר - יד המלך,school,religious school,160764.874,593429.0367,34.58718235744856,31.431409594558467,2465.0,246,"(31.431409594558467, 34.58718235744856)"
54449820,בית ספר - אגרת חיים,school,religious school,160707.2262,592994.6574,34.58660173012014,31.42748926696237,2465.0,246,"(31.42748926696237, 34.58660173012014)"
54452423,בית ספר - מנחם בגין,school,elementary school,177600.8994,575297.1585,34.765022618149054,31.268613171942693,9000312.0,9000,"(31.268613171942693, 34.765022618149054)"
54451909,בית ספר - אשל אברהם,school,elementary school,179193.5864,575312.8173,34.78174501996489,31.26881050004809,9000213.0,9000,"(31.26881050004809, 34.78174501996489)"
60590846,בית ספר - אזורי מבואות הנגב,school,elementary school,175352.2298,591449.3198,34.74069782484004,31.41420258424302,3941.0,394,"(31.41420258424302, 34.74069782484004)"
